gene_name	gene_id	transcript_id	ctrl_status	tss_chr_hg38	tss_start_hg38	tss_strand_hg38	meets_filter	rep1_score	rep2_score	mean_score	padj
RP11-161I6.2	ENSG00000263745.5_2	ENST00000584867.1_1	lncRNA	chr18	2240863	-	False	0.641162934828485	1.2501250434959126	0.9456439891621988	filter not met
RP11-338E21.3	ENSG00000256314.1_1	ENST00000545821.1_1	lncRNA	chr12	64655018	-	False	0.8794370919789442	1.0115530343477421	0.9454950631633431	filter not met
RP11-119K6.6	ENSG00000244332.1_2	ENST00000432120.1_1	lncRNA	chr10	94577318	+	False	0.8039435366140953	1.0862866309966273	0.9451150838053612	filter not met
RP11-173P15.9	ENSG00000277423.1_1	ENST00000611056.1_1	lncRNA	chr12	120703867	+	False	1.0448437567195528	0.8450179460457499	0.9449308513826512	filter not met
AP000997.3	ENSG00000279771.1_2	ENST00000623333.1_1	lncRNA	chr11	115659248	+	False	0.8981413958716935	0.9916249251145368	0.9448831604931152	filter not met
RP11-561I11.4	ENSG00000272865.1_2	ENST00000608241.1_1	lncRNA	chr1	242147513	+	False	0.861332536240164	1.0271712462358504	0.9442518912380072	filter not met
SOX2-OT	ENSG00000242808.7_2	['ENST00000466034.5_1', 'ENST00000477928.1_1', 'ENST00000595084.2_1', 'ENST00000597651.5_1', 'ENST00000600962.5_1', 'ENST00000627501.2_1', 'ENST00000627530.2_1', 'ENST00000628347.1_1', 'ENST00000628496.2_1', 'ENST00000631025.2_1']	lncRNA	chr3	181699574	+	False	0.6475952577616779	1.2404223728452948	0.9440088153034863	filter not met
RP11-107I14.2	ENSG00000225208.1_1	ENST00000442188.1_1	lncRNA	chr10	101311031	+	False	1.3619712744864072	0.5259255158715659	0.9439483951789864	filter not met
RP11-78O7.2	ENSG00000270091.1_1	['ENST00000602353.1_1', 'ENST00000602532.1_1']	lncRNA	chr17	19897471	-	False	0.7813372689440771	1.1060920947405213	0.9437146818422992	filter not met
RP11-475D10.4	ENSG00000279357.1_1	ENST00000625011.1_1	lncRNA	chr16	8666762	+	False	0.2708578854783604	1.6161772057860693	0.9435175456322148	filter not met
RP5-952N6.1	ENSG00000229051.1_1	ENST00000419450.1_1	lncRNA	chr1	70706112	+	False	1.1584382517713852	0.7279811800845415	0.9432097159279632	filter not met
L29074.3	ENSG00000227083.1_1	ENST00000456072.1_1	lncRNA	chrX	147901458	-	False	1.0048181358369042	0.8815338558837846	0.9431759958603444	filter not met
RBM26-AS1	ENSG00000227354.6_1	['ENST00000456602.5_1', 'ENST00000606049.1_1', 'ENST00000606584.5_1', 'ENST00000607864.1_1']	lncRNA	chr13	79406290	+	False	1.1862145484098872	0.6992189808713923	0.9427167646406398	filter not met
RP11-192H23.8	ENSG00000264608.1_2	ENST00000582858.1_1	lncRNA	chr17	28602407	-	False	0.9114802288175524	0.9728809877474486	0.9421806082825004	filter not met
CTD-3222D19.8	ENSG00000279529.1_1	ENST00000623966.1_1	lncRNA	chr19	16572601	+	False	0.6974969866325652	1.1867793859088684	0.9421381862707168	filter not met
TMEM75	ENSG00000280055.1_1	ENST00000624314.1_1	lncRNA	chr8	127948744	-	False	0.903685220043522	0.9793981155615106	0.9415416678025162	filter not met
LLNLR-259H9.1	ENSG00000280282.1_1	ENST00000624068.1_1	lncRNA	chr19	19255638	+	False	0.4658272141440527	1.415426658208969	0.9406269361765108	filter not met
UFL1-AS1	ENSG00000233797.1_1	ENST00000430796.1_1	lncRNA	chr6	96521699	-	False	0.40048336609186974	1.4805362325838842	0.940509799337877	filter not met
RP4-724E13.2	ENSG00000228204.2_1	ENST00000420449.1_1	lncRNA	chr7	50866640	+	False	1.2052302899955245	0.6732272941967092	0.9392287920961168	filter not met
PCAT14	ENSG00000280623.1_1	ENST00000627127.1_1	lncRNA	chr22	23543626	+	False	1.0264261718553438	0.8519112749631476	0.9391687234092456	filter not met
RP5-1028L10.2	ENSG00000235526.1_1	ENST00000440688.1_1	lncRNA	chr1	110178718	-	False	0.8002360515735527	1.0778428990260738	0.9390394752998132	filter not met
RP11-517A5.4	ENSG00000263198.1	ENST00000571911.1	lncRNA	chr16	16294805	-	False	0.6311203057437651	1.2461234117912214	0.9386218587674932	filter not met
RP11-46D6.1	ENSG00000261512.2_1	ENST00000574180.1_1	lncRNA	chr16	46624818	-	False	0.8189152684891805	1.058267927548852	0.9385915980190164	filter not met
LINC01501	ENSG00000229613.1_1	ENST00000449990.1_1	lncRNA	chr9	90582649	-	False	0.7502285318143163	1.1261459547688293	0.9381872432915728	filter not met
RP11-24F11.5	ENSG00000283646.1_1	ENST00000635852.1_1	lncRNA	chr3	46423637	-	False	1.04399047281576	0.8323734979867927	0.9381819854012764	filter not met
NMRK2	ENSG00000077009.13_1	ENST00000168977.6_1	diff. expr. mRNA	chr19	3933100	+	False	0.7310391795137541	1.144821092705969	0.9379301361098616	filter not met
RP11-707O23.1	ENSG00000280022.1_1	ENST00000625174.1_1	lncRNA	chr17	45592621	+	False	1.4493433479465148	0.4264176360617202	0.9378804920041176	filter not met
SMARCD3	ENSG00000082014.16_1	ENST00000477169.5_1	diff. expr. mRNA	chr7	151254500	-	False	1.01376726737203	0.8614159764341519	0.9375916219030908	filter not met
RP11-60L3.2	ENSG00000261384.1_2	ENST00000562561.1_1	lncRNA	chr15	74303005	+	False	0.31510928500161395	1.55709978853682	0.9361045367692171	filter not met
RP11-61J19.3	ENSG00000228067.1_1	ENST00000423842.1_1	lncRNA	chr1	212545694	+	False	0.9630176052542414	0.9082799751520888	0.9356487902031652	filter not met
RP11-4G2.1	ENSG00000259348.1_1	ENST00000561051.1_1	lncRNA	chr15	96046906	-	False	1.2391696794984606	0.6311644331782716	0.9351670563383659	filter not met
GRIK1-AS1	ENSG00000174680.9_1	ENST00000455392.6_1	lncRNA	chr21	29748175	+	False	0.7724848764857176	1.097528321050679	0.9350065987681984	filter not met
RP11-400N13.3	ENSG00000232679.1_1	ENST00000438158.1_1	lncRNA	chr1	222064817	-	False	0.7375835148434918	1.1316771068557154	0.9346303108496036	filter not met
RP11-863P13.6	ENSG00000260166.1_1	ENST00000566155.1_1	lncRNA	chr16	88087055	+	False	1.0540811288665874	0.8144956236637028	0.934288376265145	filter not met
LINC01123	ENSG00000204588.5_1	ENST00000336905.3_1	lncRNA	chr2	109988469	+	False	0.34884032202359044	1.5187581110485762	0.9337992165360832	filter not met
RP11-78F17.1	ENSG00000263551.5_1	ENST00000583497.1_1	lncRNA	chr18	1159141	+	False	0.8965424569397181	0.9708386619022024	0.9336905594209602	filter not met
RP11-666A1.5	ENSG00000237253.1	ENST00000415104.1	lncRNA	chr1	144419254	-	False	0.8530693197408121	1.014289936004628	0.93367962787272	filter not met
CTD-2516F10.2	ENSG00000251364.6_1	ENST00000504206.6_1	lncRNA	chr11	7461343	-	False	1.1259773148012469	0.7406821010308817	0.9333297079160644	filter not met
ZNF667-AS1	ENSG00000166770.10_1	ENST00000586822.1_1	lncRNA	chr19	56477585	+	False	1.3208935928425003	0.545686770785875	0.9332901818141878	filter not met
RASSF8-AS1	ENSG00000246695.7_1	ENST00000546134.5_1	lncRNA	chr12	25958117	-	False	1.129062449554918	0.7373859558097873	0.9332242026823526	filter not met
RP11-114M1.2	ENSG00000236385.1_1	ENST00000456755.1_1	lncRNA	chr3	177628286	-	False	0.7829808453808146	1.0831523837485584	0.9330666145646864	filter not met
KIRREL3-AS2	ENSG00000254960.2_1	ENST00000532988.1_1	lncRNA	chr11	126940756	+	False	0.6385244249110879	1.2256121381689116	0.9320682815399997	filter not met
RP11-289F5.1	ENSG00000226798.1_1	ENST00000397864.2_1	lncRNA	chr9	80871294	-	False	1.008455369056707	0.8556544138799073	0.9320548914683072	filter not met
RP11-626P14.2	ENSG00000257185.1_1	ENST00000548335.1_1	lncRNA	chr14	26809371	+	False	0.6570345531844453	1.2070727669779822	0.9320536600812136	filter not met
RP3-406A7.7	ENSG00000260418.1_1	ENST00000564248.1_1	lncRNA	chr6	136336164	-	False	1.0411417507911065	0.8227306548647331	0.9319362028279198	filter not met
RP11-540E16.2	ENSG00000251336.1_1	ENST00000510211.1_1	lncRNA	chr4	181829972	-	False	1.176716668655072	0.6869138849347322	0.9318152767949022	filter not met
RP5-928E24.2	ENSG00000235461.1_1	ENST00000443247.1_1	lncRNA	chrX	85210718	+	False	0.8518132999696695	1.0116553813259934	0.9317343406478314	filter not met
GS1-21A4.1	ENSG00000260603.1_2	ENST00000562644.1_1	lncRNA	chr16	87893684	-	False	0.6269795335471066	1.235748396886569	0.9313639652168376	filter not met
LINC01365	ENSG00000250772.5_1	['ENST00000503266.5_1', 'ENST00000512219.1_1']	lncRNA	chr4	119804520	-	False	0.8523988466348621	1.0092757721290575	0.9308373093819596	filter not met
RP11-173P15.10	ENSG00000276188.1_1	ENST00000621276.1_1	lncRNA	chr12	120709112	+	False	0.9321208987524744	0.9288962090251741	0.930508553888824	filter not met
RP11-151A10.3	ENSG00000282787.1_1	ENST00000631930.1_1	lncRNA	chr10	125161992	+	False	0.7672476758585409	1.0928296657555168	0.9300386708070288	filter not met
RP11-649A18.5	ENSG00000265800.1_2	ENST00000584339.1_1	lncRNA	chr17	75141389	-	False	0.4810467095651808	1.3788054633597864	0.9299260864624836	filter not met
RP11-292D4.1	ENSG00000248346.1_1	ENST00000512752.1_1	lncRNA	chr4	146973858	+	False	1.3497761647318751	0.5098647454001889	0.929820455066032	filter not met
RP11-323P17.2	ENSG00000274461.1_1	ENST00000617518.1_1	lncRNA	chr10	120820377	+	False	0.7232915822186922	1.1352793406372217	0.9292854614279568	filter not met
RP11-708B6.2	ENSG00000255028.5_2	ENST00000532992.5_1	lncRNA	chr11	109583906	-	False	0.4601140639061761	1.3984379617427845	0.9292760128244802	filter not met
LINC00399	ENSG00000229792.1_1	ENST00000439008.1_1	lncRNA	chr13	109400710	+	False	0.653600262791701	1.2048235237109641	0.9292118932513324	filter not met
RP11-44F21.5	ENSG00000260265.1_1	ENST00000561705.1_1	lncRNA	chr4	75084716	-	False	0.3191139981587261	1.5374871908933454	0.9283005945260356	filter not met
RP11-465N4.5	ENSG00000273478.1_1	ENST00000608886.1_1	lncRNA	chr1	201996201	-	False	0.8820522250047178	0.9738557814845352	0.9279540032446264	filter not met
RP4-565E6.1	ENSG00000227733.4	ENST00000488578.1	lncRNA	chr1	148200093	-	False	0.32858321576918165	1.5269708626382614	0.9277770392037216	filter not met
RP11-461O7.1	ENSG00000246379.6_2	ENST00000567929.1_1	lncRNA	chr16	56188104	-	False	1.0597841762680391	0.7953267690788146	0.9275554726734268	filter not met
RP11-678G14.2	ENSG00000268081.1_1	ENST00000594564.1_1	lncRNA	chr19	21569243	-	False	0.5420548436495003	1.312779760649338	0.9274173021494192	filter not met
AP003774.1	ENSG00000236935.1_1	ENST00000447028.1_1	lncRNA	chr11	64329414	-	False	1.1207648804308858	0.7338337819046294	0.9272993311677576	filter not met
RP3-337H4.10	ENSG00000271970.1_1	ENST00000607635.1_1	lncRNA	chr6	43561872	+	False	0.7307796099629152	1.1228333999394615	0.9268065049511884	filter not met
RP11-775H9.3	ENSG00000261166.1_1	ENST00000569694.1_1	lncRNA	chr4	136099239	-	False	0.5887970757313442	1.2646798430085473	0.9267384593699456	filter not met
RP11-205K6.1	ENSG00000233721.1_1	ENST00000454034.1_1	lncRNA	chr9	126516424	+	False	1.1450346885945606	0.7080994358423528	0.9265670622184567	filter not met
MAGI1-IT1	ENSG00000272610.1_2	ENST00000460754.1_1	lncRNA	chr3	65954553	-	False	1.0313199572411984	0.8214674737372339	0.926393715489216	filter not met
VCAN-AS1	ENSG00000249835.2_1	ENST00000512090.1_1	lncRNA	chr5	83562311	-	False	0.6897193490145774	1.1627637070294352	0.9262415280220064	filter not met
RP11-493E12.2	ENSG00000273302.1_1	ENST00000609422.1_1	lncRNA	chr2	61199979	+	False	0.8610017971817117	0.9910092372634848	0.9260055172225982	filter not met
RP11-316M21.7	ENSG00000236308.1_1	ENST00000443919.1_1	lncRNA	chr10	100189851	+	False	0.6379280123401764	1.2140548743212187	0.9259914433306976	filter not met
RP11-511B23.1	ENSG00000257345.2_1	ENST00000552353.2_1	lncRNA	chr12	92999388	+	False	0.4246180962404686	1.4273014903649266	0.9259597933026976	filter not met
RP11-173A6.3	ENSG00000282317.1_1	ENST00000632004.1_1	lncRNA	chr1	244730874	+	False	1.1287889240183944	0.7226490089522909	0.9257189664853428	filter not met
AC074286.1	ENSG00000213963.6_2	ENST00000430416.5_1	lncRNA	chr2	177323163	-	False	0.8948627946610112	0.9556892634303972	0.9252760290457042	filter not met
RP11-110I1.12	ENSG00000255121.2_1	ENST00000526453.1_1	lncRNA	chr11	118998001	-	False	1.266930045147216	0.5822311420888822	0.9245805936180488	filter not met
DAPK1-IT1	ENSG00000236709.1_2	ENST00000431813.1_1	lncRNA	chr9	87553451	+	False	1.1444130511469	0.7046015316772206	0.9245072914120602	filter not met
RP11-757F18.5	ENSG00000261488.1_1	ENST00000563632.1_1	lncRNA	chr3	112133498	+	False	0.9628855040738226	0.8859902254263011	0.9244378647500618	filter not met
RP11-333E1.1	ENSG00000261879.5_1	ENST00000573772.1_1	lncRNA	chr17	5223327	+	False	0.7002104703668074	1.1479853574093564	0.9240979138880818	filter not met
CKMT2-AS1	ENSG00000247572.7_2	['ENST00000500148.6_1', 'ENST00000501927.2_1', 'ENST00000502041.2_1', 'ENST00000505295.1_1']	lncRNA	chr5	81301545	-	False	1.0241338866217502	0.8240162926471722	0.9240750896344612	filter not met
RP11-158D2.2	ENSG00000227463.2_2	ENST00000423515.2_1	lncRNA	chr9	84063443	+	False	0.6973772758349102	1.1495437880882329	0.9234605319615714	filter not met
AC005592.1	ENSG00000236714.1_1	ENST00000432677.1_1	lncRNA	chr5	142745599	+	False	0.32095044134937323	1.5257272026495463	0.9233388219994598	filter not met
HOTAIRM1	ENSG00000233429.9_1	ENST00000428939.3_1	lncRNA	chr7	27099170	+	False	0.8441654582740092	1.0018391571584964	0.9230023077162528	filter not met
LINC01578	ENSG00000272888.5_2	ENST00000554133.5_1	lncRNA	chr15	92884517	+	False	0.8832938790463701	0.9622914687239952	0.9227926738851826	filter not met
RP11-545I5.3	ENSG00000235652.7_1	['ENST00000587426.5_1', 'ENST00000591489.5_1', 'ENST00000592775.5_1']	lncRNA	chr6	145815298	+	False	1.0000728995035606	0.8454515799165769	0.9227622397100688	filter not met
RP11-545I5.3	ENSG00000235652.7_1	['ENST00000587426.5_1', 'ENST00000591489.5_1', 'ENST00000592775.5_1', 'ENST00000587426.5_1', 'ENST00000591489.5_1', 'ENST00000592775.5_1']	lncRNA	chr6	145815298	+	False	1.0000728995035606	0.8454515799165769	0.9227622397100688	filter not met
RP11-545I5.3	ENSG00000235652.7_1	['ENST00000587426.5_1', 'ENST00000591489.5_1', 'ENST00000592775.5_1', 'ENST00000587426.5_1', 'ENST00000591489.5_1', 'ENST00000592775.5_1', 'ENST00000587426.5_1', 'ENST00000591489.5_1', 'ENST00000592775.5_1']	lncRNA	chr6	145815298	+	False	1.0000728995035606	0.8454515799165769	0.9227622397100688	filter not met
MAGI2-AS3	ENSG00000234456.7_1	ENST00000442765.1_1	lncRNA	chr7	79470156	+	False	0.9518237683871609	0.8927915824968355	0.9223076754419984	filter not met
RP11-399B17.1	ENSG00000278962.1_1	ENST00000624058.1_1	lncRNA	chr2	112188563	+	False	0.8553551432127862	0.98836968724678	0.9218624152297832	filter not met
RP11-535M15.1	ENSG00000224848.1_1	ENST00000423924.1_1	lncRNA	chr9	96687056	+	False	0.5438812815386624	1.2988399092349403	0.9213605953868016	filter not met
LINC-PINT	ENSG00000231721.6_1	ENST00000435523.5_1	lncRNA	chr7	131088479	-	False	0.8062773890940199	1.0345883507490259	0.9204328699215228	filter not met
RP11-90P5.2	ENSG00000253356.1_1	ENST00000520598.1_1	lncRNA	chr8	38148741	+	False	0.8214749225974499	1.0189837587089192	0.9202293406531844	filter not met
RP11-33B1.4	ENSG00000260091.1_1	ENST00000567343.1_1	lncRNA	chr4	119409333	+	False	0.5614972570055522	1.2786755411437052	0.9200863990746286	filter not met
RP11-203B9.4	ENSG00000226803.7_2	ENST00000585414.1_1	lncRNA	chr6	57174297	-	False	0.6631405042885649	1.1754619931135195	0.9193012487010424	filter not met
RP11-622A1.2	ENSG00000250436.1_1	ENST00000508147.1_1	lncRNA	chr4	73509965	+	False	1.1027280527624959	0.7348823910240289	0.9188052218932624	filter not met
RP11-565P22.2	ENSG00000227094.1_1	ENST00000447899.1_1	lncRNA	chr1	162317826	-	False	1.248183598990585	0.5892664669302223	0.9187250329604036	filter not met
RP11-321F8.4	ENSG00000257543.1_1	ENST00000547360.1_1	lncRNA	chr12	101409059	-	False	1.216405232962536	0.6209368558390514	0.9186710444007936	filter not met
RP11-62F24.2	ENSG00000234779.1_1	ENST00000450445.1_1	lncRNA	chr9	16726808	+	False	1.1903314303206292	0.6468903345610171	0.918610882440823	filter not met
RP6-206I17.1	ENSG00000223804.1	['ENST00000418192.1', 'ENST00000440862.1']	lncRNA	chr1	148459872	-	False	1.037240450090593	0.7984531157112188	0.9178467829009058	filter not met
CTC-304I17.4	ENSG00000263485.1_2	ENST00000580658.1_1	lncRNA	chr17	34082223	-	False	0.6096988865249261	1.2257761818778703	0.917737534201398	filter not met
RP4-669L17.10	ENSG00000237094.7	ENST00000431812.1	lncRNA	chr1	489551	-	False	0.4744144889588994	1.3605086302332514	0.9174615595960752	filter not met
RP11-691G17.1	ENSG00000261826.1_1	ENST00000567488.1_1	lncRNA	chr3	140867782	-	False	0.9928708155877936	0.839948487225522	0.9164096514066578	filter not met
LINC00598	ENSG00000215483.9_2	ENST00000636192.1_1	lncRNA	chr13	40403863	-	False	0.6101443772291685	1.222438651067867	0.9162915141485176	filter not met
PWRN3	ENSG00000260760.1_1	ENST00000566797.1_1	lncRNA	chr15	24441127	+	False	0.9390743294009256	0.8926537102734554	0.9158640198371906	filter not met
NUTM2B-AS1	ENSG00000225484.6_2	['ENST00000483080.5_1', 'ENST00000495430.1_1', 'ENST00000601369.5_1']	lncRNA	chr10	79826548	-	False	1.0658967677264295	0.7644194646182423	0.9151581161723359	filter not met
TMEM246-AS1	ENSG00000225376.5_1	ENST00000424154.5_1	lncRNA	chr9	101468454	+	False	0.5843790945886481	1.2455746267725634	0.9149768606806056	filter not met
RP11-573G6.9	ENSG00000272516.1_1	ENST00000606988.1_1	lncRNA	chr10	22332404	+	False	0.4739457402965998	1.3558976467111916	0.9149216935038956	filter not met
RP5-943J3.2	ENSG00000272931.1_1	ENST00000609194.1_1	lncRNA	chr1	89820828	-	False	0.8367363416234638	0.9926040463065098	0.9146701939649868	filter not met
LA16c-390H2.4	ENSG00000262312.2_1	ENST00000613210.1_1	lncRNA	chr16	3542739	+	False	1.063745417153262	0.7652601114892356	0.9145027643212488	filter not met
AP001442.2	ENSG00000233783.7_1	ENST00000617755.1_1	lncRNA	chr21	25928754	+	False	0.5588228958059519	1.2691303419925957	0.9139766188992736	filter not met
RP11-553P9.3	ENSG00000248456.1_1	['ENST00000506412.1_1', 'ENST00000511899.1_1']	lncRNA	chr4	135123778	-	False	0.4344661044890343	1.3933955171691927	0.9139308108291136	filter not met
KIRREL3-AS3	ENSG00000218109.5_1	ENST00000525678.1_1	lncRNA	chr11	127002901	+	False	1.0193749399720942	0.8081682441673738	0.913771592069734	filter not met
RP1-122K4.3	ENSG00000212663.2_1	ENST00000391359.2_1	lncRNA	chrX	13988819	-	False	0.6169800403165164	1.2101347806007785	0.9135574104586474	filter not met
RP11-141E13.1	ENSG00000249998.1_1	ENST00000511735.1_1	lncRNA	chr4	17073902	-	True	0.8241871403650116	1.0019313046197813	0.9130592224923963	1.0
RP11-85L21.4	ENSG00000228372.7_1	ENST00000608079.5_1	lncRNA	chrX	135059685	+	False	0.7753269457089741	1.0501628586751637	0.9127449021920688	filter not met
RP5-1186P10.2	ENSG00000273069.1_1	ENST00000608433.1_1	lncRNA	chr7	74606800	+	False	0.8424364248335787	0.9822825608713244	0.9123594928524515	filter not met
CCDC18-AS1	ENSG00000223745.7_2	ENST00000602488.5_1	lncRNA	chr1	93273582	-	False	1.0434508970172032	0.7780371918847966	0.910744044451	filter not met
IGFBP5	ENSG00000115461.4_2	ENST00000233813.4_1	diff. expr. mRNA	chr2	216695546	-	False	0.8654688597733562	0.9556778819498536	0.910573370861605	filter not met
AP000254.8	ENSG00000273271.1_1	ENST00000609934.1_1	lncRNA	chr21	31667302	-	False	0.482226820764495	1.336878815586333	0.909552818175414	filter not met
CTC-369A16.2	ENSG00000251421.2_2	ENST00000510004.2_1	lncRNA	chr5	124395627	+	False	0.8661687354152237	0.9518164137516334	0.9089925745834284	filter not met
RP4-724E16.2	ENSG00000197670.6_1	ENST00000424252.2_1	lncRNA	chr20	53552770	+	False	0.6698992615139986	1.1475882143680196	0.9087437379410092	filter not met
NRP1	ENSG00000099250.17_2	ENST00000374875.5_1	diff. expr. mRNA	chr10	33334666	-	False	1.337112453010992	0.4801503731305698	0.9086314130707809	filter not met
LINC01481	ENSG00000257815.5_2	['ENST00000549651.1_1', 'ENST00000550216.1_1', 'ENST00000553135.1_1']	lncRNA	chr12	70243375	-	False	0.7311638359265393	1.0835578908867936	0.9073608634066664	filter not met
AP000462.3	ENSG00000256972.1_1	ENST00000545593.1_1	lncRNA	chr11	115333530	+	False	0.8386585076969183	0.974806917957511	0.9067327128272148	filter not met
RP11-554D14.6	ENSG00000257398.6_1	ENST00000551629.2_1	lncRNA	chr12	107864663	-	False	1.0636111622408335	0.7498203544870851	0.9067157583639592	filter not met
RP11-629N8.5	ENSG00000280320.1_1	ENST00000623666.1_1	lncRNA	chr12	64696549	-	False	0.8183517001782011	0.9949114232691154	0.9066315617236582	filter not met
RP11-573D15.8	ENSG00000197099.8_1	ENST00000609726.5_1	lncRNA	chr3	186745834	-	False	0.35113495646335496	1.4620655206674802	0.9066002385654176	filter not met
RP11-61K9.2	ENSG00000223576.2_1	ENST00000422148.2_1	lncRNA	chr13	19841827	+	False	0.9932733796327724	0.8188814566750263	0.9060774181538992	filter not met
RP11-465B22.8	ENSG00000272141.1_1	ENST00000606993.1_1	lncRNA	chr1	1169077	+	False	1.083711097731485	0.7281012250380298	0.9059061613847574	filter not met
CTD-2008L17.2	ENSG00000206129.3_2	ENST00000382897.2_1	lncRNA	chr18	56190931	-	False	1.5270196217893888	0.283796169602861	0.9054078956961248	filter not met
RP11-131M11.3	ENSG00000279179.1_1	ENST00000624339.1_1	lncRNA	chr1	33162851	+	False	0.8209153493146363	0.9891606063149024	0.9050379778147696	filter not met
CTC-444N24.8	ENSG00000268713.1_1	ENST00000600047.1_1	lncRNA	chr19	57261353	+	False	0.54438342733132	1.26330117716612	0.90384230224872	filter not met
RP11-110I1.13	ENSG00000272186.1_1	ENST00000607709.1_1	lncRNA	chr11	119067637	-	False	1.200115634609777	0.6064711096994125	0.9032933721545948	filter not met
RP11-25I15.2	ENSG00000257164.5_1	ENST00000548764.5_1	lncRNA	chr12	42646585	+	False	1.063425348118172	0.742820710675389	0.9031230293967806	filter not met
RP11-15E1.5	ENSG00000274893.1_2	ENST00000619851.1_1	lncRNA	chr9	40355506	+	False	1.1556275995026786	0.6489562831159994	0.9022919413093391	filter not met
RP4-625H18.2	ENSG00000228412.7_2	ENST00000432171.2_1	lncRNA	chr6	19839092	-	False	0.8732347851821558	0.9306330919782944	0.9019339385802252	filter not met
RP11-80B9.1	ENSG00000226919.1_1	ENST00000413801.1_1	lncRNA	chr1	240765557	+	False	1.093511492274056	0.710127233303083	0.9018193627885694	filter not met
RP11-452H21.1	ENSG00000254420.1_2	ENST00000534168.1_1	lncRNA	chr11	78324758	+	False	0.9506544517183804	0.8529172707842987	0.9017858612513396	filter not met
AZIN1-AS1	ENSG00000253320.5_2	ENST00000519181.5_1	lncRNA	chr8	102904102	+	False	0.7921168100916053	1.0105627559360169	0.901339783013811	filter not met
RP11-284G10.1	ENSG00000228714.2_1	ENST00000433546.2_1	lncRNA	chr9	115744260	-	False	1.0446835728542865	0.7576821063623109	0.9011828396082986	filter not met
CAMTA1-IT1	ENSG00000237402.1_2	ENST00000427317.1_1	lncRNA	chr1	7368942	+	False	0.5149847109937672	1.2873038190877286	0.901144265040748	filter not met
AQP4-AS1	ENSG00000260372.6_2	['ENST00000579964.5_1', 'ENST00000582605.5_1']	lncRNA	chr18	26655741	+	False	1.1463183597701148	0.6534965275767717	0.8999074436734432	filter not met
RP13-212L9.1	ENSG00000206062.4_1	ENST00000418369.1_1	lncRNA	chrX	91307781	+	False	1.2222275503596276	0.5765489842272884	0.899388267293458	filter not met
AC007285.6	ENSG00000227014.5_1	['ENST00000419103.1_1', 'ENST00000422239.5_1']	lncRNA	chr7	29988578	+	False	1.004186628388866	0.7927153106918268	0.8984509695403464	filter not met
RP11-2H3.6	ENSG00000272885.1_1	ENST00000609771.1_1	lncRNA	chr4	416536	-	False	1.033122985264214	0.7634239942092685	0.8982734897367413	filter not met
RP11-501O2.3	ENSG00000244650.2_1	ENST00000470219.2_1	lncRNA	chr3	148191719	+	False	0.3841766528944286	1.4118027033406737	0.8979896781175511	filter not met
RP11-411B10.2	ENSG00000267150.1_1	ENST00000591211.1_1	lncRNA	chr18	14089941	+	False	0.7909330139398262	1.004903685982308	0.897918349961067	filter not met
RP4-704D21.2	ENSG00000234225.2_1	ENST00000425109.2_1	lncRNA	chr1	147003617	-	False	1.2303973895967457	0.5649285484441068	0.8976629690204263	filter not met
CTD-2306M5.1	ENSG00000248605.5_2	ENST00000507887.5_1	lncRNA	chr5	25445965	-	False	0.9804931590012321	0.8143981474375617	0.8974456532193968	filter not met
CTD-2026D20.2	ENSG00000253347.1_1	ENST00000523101.1_1	lncRNA	chr17	47423421	-	False	1.1186800792361218	0.6759854387854759	0.8973327590107989	filter not met
RP11-338K17.8	ENSG00000255839.1_1	ENST00000538837.1_1	lncRNA	chr12	123708385	-	False	0.7800720892168809	1.0142344287752203	0.8971532589960506	filter not met
RP5-881L22.6	ENSG00000233376.1_2	ENST00000455642.1_1	lncRNA	chr20	44391536	-	False	0.586454294824436	1.207215091283481	0.8968346930539585	filter not met
RP11-351I24.1	ENSG00000254554.1_1	ENST00000526906.1_1	lncRNA	chr11	10303836	-	False	0.6632085225749469	1.1304220308987267	0.8968152767368368	filter not met
AC008746.12	ENSG00000267838.2_1	ENST00000599382.2_1	lncRNA	chr19	54439543	-	False	0.8513267830406694	0.941698507870141	0.8965126454554052	filter not met
CRYM-AS1	ENSG00000189149.11_2	ENST00000444326.1_1	lncRNA	chr16	21303231	+	False	0.5646274314553901	1.2277130400219414	0.8961702357386657	filter not met
RP11-715F3.2	ENSG00000266783.1_2	ENST00000583253.1_1	lncRNA	chr18	2562953	-	False	1.3282870495824914	0.4634448101691732	0.8958659298758322	filter not met
AC069257.8	ENSG00000228028.2_1	ENST00000608995.1_1	lncRNA	chr3	196250542	+	False	1.0607765685841013	0.7306124861350056	0.8956945273595535	filter not met
RP11-149B9.2	ENSG00000223742.1_1	ENST00000456037.1_1	lncRNA	chrX	28586394	-	False	0.8506027226977139	0.9394634512220756	0.8950330869598947	filter not met
CTD-2287O16.4	ENSG00000272265.1_1	ENST00000605999.1_1	lncRNA	chr5	116078569	-	False	0.5193096037822937	1.2699285371762383	0.894619070479266	filter not met
RP11-83C7.3	ENSG00000280015.1_1	ENST00000624530.1_1	lncRNA	chr4	38390754	+	False	0.7680740061502572	1.0209891970686906	0.8945316016094741	filter not met
AC137934.1	ENSG00000260923.5_1	ENST00000569162.1_1	lncRNA	chr16	90215826	+	False	1.1435701940965202	0.6429815293267763	0.8932758617116483	filter not met
