#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr17	41375984	41376984	ENST00000598934.1	0	-	1000	1000	-4.91	3.44	-0.16	-0.09
chr10	12287657	12288657	ENST00000598961.1_1	0	-	1000	1000	-5.75	8.99	0.39	-0.02
chr11	77183865	77184865	ENST00000598970.2_1	0	+	1000	1000	-4.97	4.05	0.17	0.11
chr3	195414432	195415432	ENST00000598992.5_1	0	+	1000	1000	-4.20	2.98	0.15	0.29
chr16	86524061	86525061	ENST00000598996.2_1	0	-	1000	1000	-6.24	2.66	-0.34	-0.17
chr2	136750931	136751931	ENST00000599018.5_1	0	+	1000	1000	-3.10	3.86	0.47	0.21
chr4	647078	648078	ENST00000599030.1_1	0	-	1000	1000	-4.99	9.53	0.78	-0.08
chr19	40948839	40949839	ENST00000599050.1_1	0	+	1000	1000	-5.60	4.03	0.21	0.11
chr19	21665552	21666552	ENST00000599078.1_1	0	+	1000	1000	-3.36	0.34	0.02	0.25
chr2	200773381	200774381	ENST00000599089.5_1	0	-	1000	1000	-3.23	2.76	0.06	0.08
chr19	38599673	38600673	ENST00000599092.1_1	0	-	1000	1000	-4.59	2.70	-0.13	-0.03
chr19	58873617	58874617	ENST00000599109.5_1	0	-	1000	1000	-5.15	3.76	-0.33	-0.19
chr4	56261484	56262484	ENST00000599135.5_1	0	-	1000	1000	-5.27	4.35	0.22	0.14
chr3	125581416	125582416	ENST00000599176.5_1	0	-	1000	1000	-4.84	1.77	-0.07	0.00
chr19	58135214	58136214	ENST00000599190.1_1	0	+	1000	1000	-3.84	1.10	0.06	0.21
chr19	49567022	49568022	ENST00000599209.1_1	0	+	1000	1000	-4.73	5.09	0.38	0.20
chr19	50362082	50363082	ENST00000599259.1_1	0	-	1000	1000	-5.61	2.69	-0.65	-0.48
chr19	23253730	23254730	ENST00000599269.1_1	0	-	1000	1000	-3.36	0.32	-0.01	0.27
chr19	39832094	39833094	ENST00000599274.1_1	0	-	1000	1000	-4.46	3.90	0.33	0.22
chr19	42905185	42906185	ENST00000599276.1_1	0	+	1000	1000	-4.36	7.96	0.51	0.17
chr19	6493992	6494992	ENST00000599292.1_1	0	+	1000	1000	-6.56	3.39	-0.24	-0.12
chr19	39428772	39429772	ENST00000599320.2_1	0	-	1000	1000	-1.76	0.16	0.06	0.14
chr3	125604311	125605311	ENST00000599350.5_1	0	-	1000	1000	-3.81	3.07	0.11	0.06
chr10	13678509	13679509	ENST00000599378.5_1	0	+	1000	1000	-3.18	2.55	-0.06	-0.01
chr19	54950226	54951226	ENST00000599382.2_1	0	-	1000	1000	-4.95	1.96	-0.17	-0.04
chr1	146147024	146148024	ENST00000599387.1	0	-	1000	1000	-5.51	4.29	0.51	0.42
chr19	35131094	35132094	ENST00000599404.1_1	0	-	1000	1000	-3.40	1.38	0.14	0.15
chr10	67329794	67330794	ENST00000599409.5_1	0	+	1000	1000	-3.37	2.40	0.06	0.26
chr16	86014857	86015857	ENST00000599411.1_1	0	+	1000	1000	-5.45	1.94	-0.36	-0.23
chr19	18315052	18316052	ENST00000599416.2_1	0	+	1000	1000	-6.18	3.88	-0.21	-0.09
chr21	35303418	35304418	ENST00000599421.1_1	0	+	1000	1000	-4.02	3.19	-0.03	0.08
chr2	70286407	70287407	ENST00000599427.1	0	-	1000	1000	-3.61	1.88	0.10	0.31
chr19	49890848	49891848	ENST00000599433.1_1	0	-	1000	1000	-8.66	3.25	-0.18	-0.05
chr5	180682463	180683463	ENST00000599439.2_1	0	+	1000	1000	-4.90	2.86	0.32	0.27
chr3	195412663	195413663	ENST00000599448.5_1	0	+	1000	1000	-4.25	7.96	0.39	0.20
chr18	45408824	45409824	ENST00000599498.1	0	-	1000	1000	-2.85	1.41	0.15	0.08
chr3	46598389	46599389	ENST00000599511.1_1	0	+	1000	1000	-5.87	1.50	0.07	0.16
chr12	48178207	48179207	ENST00000599515.2_1	0	+	1000	1000	-4.72	9.80	-0.18	-0.15
chr19	6390057	6391057	ENST00000599584.1_1	0	-	1000	1000	-4.21	0.59	-0.05	0.29
chr1	145506966	145507966	ENST00000599626.5_2	0	-	1000	1000	-5.53	7.87	0.36	0.05
chr10	13673254	13674254	ENST00000599639.5_1	0	+	1000	1000	-4.70	2.92	-0.25	-0.15
chr19	57351786	57352786	ENST00000599641.1_1	0	+	1000	1000	-4.93	3.16	-0.02	-0.01
chr19	46886570	46887570	ENST00000599645.1_1	0	-	1000	1000	-5.31	9.41	0.66	0.03
chr2	70313622	70314622	ENST00000599673.1	0	-	1000	1000	-3.45	3.54	0.56	0.24
chr19	16250225	16251225	ENST00000599676.1_1	0	-	1000	1000	-4.52	2.51	-0.05	0.03
chr19	57182847	57183847	ENST00000599726.1_1	0	+	1000	1000	-5.61	3.15	-0.26	-0.14
chr2	40013094	40014094	ENST00000599740.1_1	0	+	1000	1000	-4.28	2.04	0.04	0.06
chr16	86541992	86542992	ENST00000599749.5_1	0	-	1000	1000	-5.16	6.15	0.35	0.15
chr2	169642439	169643439	ENST00000599755.5_1	0	-	1000	1000	-2.35	1.81	0.11	0.24
chr19	8073047	8074047	ENST00000599756.1_1	0	+	1000	1000	-3.90	1.84	0.01	0.10
chr1	320382	321382	ENST00000599771.2	0	+	1000	1000	-3.39	0.97	0.09	0.14
chr19	52673657	52674657	ENST00000599775.1_1	0	+	1000	1000	-5.39	2.66	-0.33	-0.18
chr19	49466753	49467753	ENST00000599784.1_1	0	+	1000	1000	-7.23	4.41	-0.16	-0.08
chr19	53773685	53774685	ENST00000599803.1_1	0	-	1000	732	-6.38	2.33	-0.53	-0.29
chr9	132090041	132091041	ENST00000599815.1_1	0	+	1000	1000	-5.46	3.22	-0.20	-0.07
chr19	46705840	46706840	ENST00000599817.5_1	0	-	1000	1000	-3.19	1.17	0.00	0.19
chr7	11266146	11267146	ENST00000599875.1_1	0	+	1000	1000	-7.12	3.28	0.06	0.02
chr19	58873472	58874472	ENST00000599889.1_1	0	+	1000	1000	-5.15	3.76	-0.37	-0.22
chr20	45946748	45947748	ENST00000599904.2_1	0	+	1000	1000	-6.01	4.39	-0.04	-0.01
chr19	50553788	50554788	ENST00000599914.5_1	0	-	1000	1000	-5.94	3.56	-0.09	0.09
chr19	48110282	48111282	ENST00000599924.1_1	0	+	1000	1000	-2.94	2.82	0.04	0.16
chr18	39211589	39212589	ENST00000599934.1_1	0	-	1000	1000	-2.46	1.33	0.02	0.06
chr19	24057003	24058003	ENST00000599944.1_1	0	-	1000	1000	-5.34	0.46	-0.21	0.21
chr19	58867965	58868965	ENST00000599952.1_1	0	+	1000	1000	-12.34	6.66	-0.62	-0.45
chr2	200775369	200776369	ENST00000599977.5_1	0	-	1000	1000	-4.44	4.55	0.18	0.08
chr19	57772222	57773222	ENST00000600047.1_1	0	+	1000	1000	-4.34	3.07	-0.11	-0.07
chr19	4062404	4063404	ENST00000600056.1_1	0	-	1000	1000	-3.96	4.62	-0.20	-0.09
chr19	53484253	53485253	ENST00000600068.1_1	0	-	1000	1000	-4.80	1.86	-0.27	-0.17
chr19	22232307	22233307	ENST00000600071.1_1	0	-	1000	1000	-4.81	0.22	0.07	0.19
chr10	46937996	46938996	ENST00000600081.1_2	0	-	1000	1000	-5.94	5.62	0.20	0.02
chr4	75023668	75024668	ENST00000600169.2_1	0	-	1000	1000	-5.85	3.27	-0.24	-0.13
chr7	63360613	63361613	ENST00000600182.2_1	0	-	1000	1000	-3.02	1.09	0.12	0.15
chr18	39211589	39212589	ENST00000600183.5_1	0	-	1000	1000	-2.46	1.33	0.02	0.06
chr10	75255388	75256388	ENST00000600206.5_2	0	+	1000	1000	-2.96	4.41	1.01	0.72
chr19	23257519	23258519	ENST00000600223.1_1	0	+	1000	1000	-4.71	0.62	-0.08	0.21
chr3	107596423	107597423	ENST00000600240.5_1	0	-	1000	1000	-4.54	3.13	-0.06	-0.03
chr10	13685145	13686145	ENST00000600249.5_1	0	+	1000	1000	-3.58	9.33	1.95	0.62
chr19	52451912	52452912	ENST00000600253.1_1	0	+	1000	1000	-4.89	2.53	-0.46	-0.27
chr3	125581416	125582416	ENST00000600280.1_1	0	-	1000	1000	-4.84	1.77	-0.07	0.00
chr19	49126768	49127768	ENST00000600303.1_1	0	-	1000	1000	-4.88	5.63	0.12	0.04
chr11	6224309	6225309	ENST00000600308.1_1	0	-	1000	1000	-5.77	3.88	0.10	0.07
chr19	52390828	52391828	ENST00000600329.1_1	0	+	1000	1000	-5.51	1.97	-0.21	-0.11
chr3	42573311	42574311	ENST00000600342.5_1	0	-	1000	1000	-5.46	9.87	0.47	-0.01
chr19	18262836	18263836	ENST00000600364.2_1	0	-	1000	1000	-7.85	4.48	-0.26	-0.15
chr10	81525580	81526580	ENST00000600376.5_1	0	-	1000	1000	-3.29	2.82	0.10	0.07
chr19	58858621	58859621	ENST00000600379.5_1	0	+	1000	1000	-10.04	3.39	-0.40	-0.09
chr19	28131046	28132046	ENST00000600419.5_1	0	-	1000	0	NA	NA	NA	NA
chr19	39336169	39337169	ENST00000600473.1_1	0	-	1000	1000	-10.95	9.78	1.52	0.13
chr19	17724032	17725032	ENST00000600512.1_1	0	+	1000	1000	-4.37	1.64	-0.08	0.07
chr3	195404156	195405156	ENST00000600527.5_1	0	+	1000	1000	-4.75	8.41	0.49	0.30
chr19	48969419	48970419	ENST00000600529.1_1	0	-	1000	1000	-5.63	3.56	0.14	0.11
chr19	59070063	59071063	ENST00000600534.1_1	0	+	1000	1000	-4.57	4.07	0.01	0.02
chr3	179114615	179115615	ENST00000600539.1_1	0	+	1000	1000	-5.20	4.81	0.12	0.10
chr10	75255388	75256388	ENST00000600607.5_1	0	+	1000	1000	-2.96	4.41	1.01	0.72
chr13	113818997	113819997	ENST00000600642.1_1	0	-	1000	1000	-4.62	2.91	-0.16	-0.12
chr19	23598349	23599349	ENST00000600643.5_1	0	-	1000	1000	-3.42	0.34	0.01	0.28
chr18	39060287	39061287	ENST00000600644.2_1	0	-	1000	1000	-4.99	3.47	-0.04	-0.01
chr19	50129196	50130196	ENST00000600665.1_1	0	-	1000	1000	-5.70	4.38	0.68	0.45
chr19	50311677	50312677	ENST00000600669.1_1	0	+	1000	1000	-7.84	7.25	0.43	0.10
chr19	23506288	23507288	ENST00000600671.1_1	0	+	1000	1000	-3.38	0.31	-0.03	0.16
chr2	169640798	169641798	ENST00000600693.5_1	0	-	1000	1000	-6.31	2.62	0.01	0.02
chr3	125607196	125608196	ENST00000600712.5_1	0	-	1000	1000	-4.85	2.55	0.09	0.20
chr19	47231419	47232419	ENST00000600716.1_1	0	+	1000	1000	-7.26	8.35	0.27	-0.06
chr10	79542086	79543086	ENST00000600739.1_1	0	+	1000	1000	-5.41	2.45	-0.19	-0.10
chr19	50353817	50354817	ENST00000600742.1_1	0	-	1000	1000	-4.97	3.71	0.19	0.09
chr17	41380174	41381174	ENST00000600764.1	0	-	1000	1000	-3.71	3.75	0.13	0.01
chr19	51897279	51898279	ENST00000600765.1_1	0	+	1000	1000	-5.11	3.01	-0.40	-0.24
chr11	77884968	77885968	ENST00000600795.1_1	0	+	1000	1000	-8.54	9.84	2.23	1.39
chr2	200773381	200774381	ENST00000600829.5_1	0	-	1000	1000	-3.23	2.76	0.06	0.08
chr10	67374965	67375965	ENST00000600848.1_1	0	+	1000	1000	-5.31	3.04	-0.04	0.21
chr10	75255011	75256011	ENST00000600887.1_1	0	+	1000	1000	-3.24	4.41	1.07	0.85
chr16	86370662	86371662	ENST00000600892.5_1	0	-	1000	1000	-7.23	3.15	-0.24	-0.13
chr14	77606526	77607526	ENST00000600936.1_1	0	+	1000	1000	-6.45	4.50	0.34	0.25
chr22	20056494	20057494	ENST00000600937.5_1	0	-	1000	1000	-3.47	2.17	-0.00	0.25
chr19	48774005	48775005	ENST00000600941.1_1	0	-	1000	1000	-3.61	1.33	-0.04	0.17
chr2	200773381	200774381	ENST00000600956.5_1	0	-	1000	1000	-3.23	2.76	0.06	0.08
chr2	98091151	98092151	ENST00000600957.1	0	-	1000	1000	-2.46	0.12	0.04	0.05
chr19	35490588	35491588	ENST00000600959.1_1	0	-	1000	1000	-4.09	3.42	0.10	0.09
chr3	181416863	181417863	ENST00000600962.5_1	0	+	1000	1000	-5.23	9.12	4.07	3.83
chr9	131932373	131933373	ENST00000600965.1_1	0	+	1000	1000	-5.89	2.87	0.03	0.02
chr19	16953342	16954342	ENST00000600987.1_1	0	+	1000	1000	-4.17	1.66	-0.11	-0.05
chr19	50577881	50578881	ENST00000600998.1_1	0	+	1000	508	-2.21	0.63	0.13	0.41
chr13	52027805	52028805	ENST00000601034.2_1	0	+	1000	1000	-4.19	4.59	0.05	0.00
chr10	3183331	3184331	ENST00000601046.5_1	0	+	1000	1000	-4.55	1.85	-0.24	-0.13
chr10	13672620	13673620	ENST00000601075.5_1	0	+	1000	1000	-4.70	5.19	0.08	0.02
chr20	26189643	26190643	ENST00000601079.5_1	0	-	1000	1000	-5.07	2.15	-0.06	-0.09
chr19	19050624	19051624	ENST00000601106.1_1	0	+	1000	1000	-4.10	3.87	0.02	0.01
chr19	42055386	42056386	ENST00000601116.5_1	0	+	1000	1000	-2.48	0.46	-0.13	0.10
chr19	51843327	51844327	ENST00000601148.5_1	0	+	1000	1000	-6.03	4.49	0.35	0.12
chr19	54727896	54728896	ENST00000601161.1_1	0	+	1000	1000	-6.74	2.11	-0.41	-0.24
chr19	4795067	4796067	ENST00000601192.1_1	0	-	1000	1000	-5.68	3.46	-0.36	-0.23
chr19	50357710	50358710	ENST00000601211.1_1	0	-	1000	1000	-8.99	8.29	0.60	0.05
chr16	86229234	86230234	ENST00000601250.1_1	0	+	1000	1000	-5.20	6.55	1.43	0.90
chr19	46705680	46706680	ENST00000601263.1_1	0	-	1000	1000	-2.62	0.57	0.02	0.19
chr19	51546564	51547564	ENST00000601280.1_1	0	+	1000	1000	-3.81	1.17	-0.00	0.21
chr19	23598349	23599349	ENST00000601293.5_1	0	-	1000	1000	-3.42	0.34	0.01	0.28
chr19	52102042	52103042	ENST00000601315.1_1	0	+	1000	1000	-6.57	6.06	0.11	0.14
chr19	23598349	23599349	ENST00000601338.5_1	0	-	1000	1000	-3.42	0.34	0.01	0.28
chr10	127440137	127441137	ENST00000601363.1_1	0	-	1000	1000	-4.53	2.23	-0.18	-0.10
chr10	81585805	81586805	ENST00000601369.5_1	0	-	1000	1000	-2.73	1.65	0.27	0.06
chr10	67374965	67375965	ENST00000601389.5_1	0	+	1000	1000	-5.31	3.04	-0.04	0.21
chr2	70297434	70298434	ENST00000601395.1	0	-	1000	1000	-4.36	3.82	0.09	0.01
chr2	70312905	70313905	ENST00000601396.1	0	-	1000	1000	-5.55	3.62	0.03	-0.01
chr19	12644040	12645040	ENST00000601420.1_1	0	-	1000	1000	-2.38	0.12	0.04	0.12
chr18	39100017	39101017	ENST00000601445.5_1	0	-	1000	1000	-4.06	5.31	1.35	1.13
chr16	139233	140233	ENST00000601483.1_1	0	+	1000	1000	-6.40	9.32	0.61	-0.07
chr1	319836	320836	ENST00000601486.1	0	+	1000	724	-3.39	0.16	-0.01	0.14
chr2	70280394	70281394	ENST00000601494.1	0	-	1000	1000	-3.59	2.80	0.11	0.12
chr2	220362720	220363720	ENST00000601508.1_1	0	-	1000	1000	-6.42	5.83	0.26	0.05
chr3	69062672	69063672	ENST00000601511.5_1	0	+	1000	1000	-4.91	4.54	-0.12	-0.09
chr18	39100017	39101017	ENST00000601523.5_1	0	-	1000	1000	-4.06	5.31	1.35	1.13
chr19	48564094	48565094	ENST00000601548.5_1	0	+	1000	1000	-3.65	1.28	-0.07	0.07
chr19	52900484	52901484	ENST00000601562.5_1	0	-	1000	1000	-5.07	1.41	-0.24	-0.12
chr19	57791172	57792172	ENST00000601567.5_1	0	-	1000	1000	-5.38	2.84	-0.62	-0.41
chr19	46332879	46333879	ENST00000601618.1_1	0	+	1000	1000	-13.39	9.45	0.15	-0.16
chr19	16911738	16912738	ENST00000601661.1_1	0	+	1000	1000	-3.03	0.31	0.03	0.15
chr19	35526632	35527632	ENST00000601692.1_1	0	+	1000	1000	-2.92	2.18	-0.07	-0.05
chr10	79549920	79550920	ENST00000601701.1_2	0	+	1000	1000	-5.59	7.09	0.44	0.10
chr1	145506966	145507966	ENST00000601726.3_1	0	-	1000	1000	-5.53	7.87	0.36	0.05
chr19	38453639	38454639	ENST00000601752.1_1	0	+	1000	1000	-4.25	2.48	0.03	0.03
chr10	13673254	13674254	ENST00000601758.5_1	0	+	1000	1000	-4.70	2.92	-0.25	-0.15
chr1	323362	324362	ENST00000601814.1	0	+	1000	1000	-3.58	0.91	-0.03	0.12
chrX	146992802	146993802	ENST00000601841.1_1	0	-	1000	1000	-4.19	5.49	0.72	0.39
chr1	214152228	214153228	ENST00000601854.5_1	0	-	1000	1000	-5.91	2.99	-0.20	-0.11
chr19	56989026	56990026	ENST00000601875.1_1	0	+	1000	1000	-5.51	1.85	-0.39	-0.26
chr10	67374965	67375965	ENST00000601888.3_1	0	+	1000	1000	-5.31	3.04	-0.04	0.21
chr19	50362082	50363082	ENST00000601893.1_1	0	-	1000	1000	-5.61	2.69	-0.65	-0.48
chr11	58379615	58380615	ENST00000601906.2_1	0	-	1000	1000	-4.05	9.23	0.74	0.09
chr10	67374965	67375965	ENST00000601926.5_1	0	+	1000	1000	-5.31	3.04	-0.04	0.21
chr19	17318319	17319319	ENST00000601929.1_1	0	-	1000	1000	-6.66	0.99	-0.07	0.21
chr3	107591373	107592373	ENST00000601930.5_1	0	-	1000	1000	-3.77	3.13	0.01	0.24
chr19	57049220	57050220	ENST00000601933.5_1	0	-	1000	1000	-4.91	3.87	-0.29	-0.17
chr2	202017841	202018841	ENST00000601974.1_1	0	-	1000	1000	-3.55	2.92	-0.02	-0.00
chr10	67329794	67330794	ENST00000601979.5_1	0	+	1000	1000	-3.37	2.40	0.06	0.26
chr3	125592191	125593191	ENST00000601985.5_1	0	-	1000	1000	-4.72	2.07	-0.04	0.20
chr2	145275548	145276548	ENST00000602006.5_1	0	+	1000	1000	-1.38	5.89	1.89	1.59
chr19	48271597	48272597	ENST00000602048.1_1	0	-	1000	1000	-3.20	1.92	0.11	0.14
chr19	23598349	23599349	ENST00000602077.5_1	0	-	1000	1000	-3.42	0.34	0.01	0.28
chr2	70286738	70287738	ENST00000602091.1	0	-	1000	1000	-3.61	2.12	0.10	0.31
chr19	57184769	57185769	ENST00000602145.1_1	0	-	1000	1000	-3.69	1.70	-0.12	0.07
chr19	48758446	48759446	ENST00000602172.1_1	0	+	1000	1000	-4.05	1.03	-0.07	0.00
chr4	156225650	156226650	ENST00000602249.5_1	0	+	1000	1000	-3.22	5.59	0.34	0.16
chr19	35752982	35753982	ENST00000602262.1_1	0	+	1000	1000	-9.25	9.09	0.64	0.13
chr21	17909101	17910101	ENST00000602280.5_1	0	+	1000	1000	-4.99	5.31	0.92	0.71
chr16	87350602	87351602	ENST00000602282.2_1	0	+	1000	1000	-7.35	2.85	-0.42	-0.31
chr6	30293663	30294663	ENST00000602290.1_1	0	-	1000	1000	-6.34	4.16	-0.03	-0.04
chrX	73163661	73164661	ENST00000602294.5_1	0	+	1000	1000	-3.58	2.36	0.17	0.11
chr16	50746304	50747304	ENST00000602304.1_1	0	+	1000	1000	-4.72	3.93	-0.17	-0.09
chr12	53893957	53894957	ENST00000602306.1_1	0	-	1000	1000	-3.86	4.08	0.21	0.08
chr11	130184435	130185435	ENST00000602310.1_1	0	+	1000	1000	-5.70	4.50	0.39	0.19
chrX	150350222	150351222	ENST00000602313.1_1	0	+	1000	1000	-7.18	3.80	0.29	0.21
chr5	148785941	148786941	ENST00000602315.2_2	0	+	1000	1000	-4.30	7.44	1.38	0.69
chr3	65344899	65345899	ENST00000602316.1_1	0	-	1000	1000	-4.72	8.52	2.31	1.98
chr6	30271395	30272395	ENST00000602319.1_1	0	-	1000	1000	-3.78	1.41	0.13	0.08
chr9	125133576	125134576	ENST00000602325.1_1	0	+	1000	1000	-4.57	3.83	-0.19	-0.10
chr12	58207531	58208531	ENST00000602327.1_1	0	+	1000	1000	-4.33	8.91	0.18	-0.04
chr8	133837052	133838052	ENST00000602328.1_1	0	+	1000	1000	-4.18	5.01	0.79	0.39
chr18	44336402	44337402	ENST00000602333.1_1	0	+	1000	1000	-3.07	7.55	0.47	0.27
chr1	228572217	228573217	ENST00000602345.1_1	0	-	1000	1000	-2.69	1.92	0.07	0.00
chr12	123745619	123746619	ENST00000602352.1_1	0	+	1000	1000	-4.48	9.44	1.00	0.44
chr17	19800285	19801285	ENST00000602353.1_1	0	-	1000	1000	-3.82	3.27	-0.08	-0.03
chrY	1522125	1523125	ENST00000602357.6_1_PAR_Y	0	+	1000	1000	-5.47	3.02	-0.37	-0.19
chrX	1522125	1523125	ENST00000602357.6_1	0	+	1000	1000	-5.43	5.16	-0.10	-0.05
chr9	35657514	35658514	ENST00000602361.1_1	0	-	1000	1000	-15.48	8.81	0.51	0.04
chrX	101853954	101854954	ENST00000602366.5_1	0	+	1000	1000	-4.98	3.35	0.06	0.06
chr11	130184435	130185435	ENST00000602376.5_1	0	+	1000	1000	-5.70	4.50	0.39	0.19
chr11	82901660	82902660	ENST00000602381.1_1	0	-	1000	1000	-5.13	3.51	0.16	0.10
chr3	169482347	169483347	ENST00000602385.1_1	0	-	1000	1000	-5.42	5.39	0.18	-0.00
chr16	87635289	87636289	ENST00000602388.1_1	0	-	1000	1000	-6.04	5.75	0.06	0.00
chr22	31367952	31368952	ENST00000602393.1_1	0	+	1000	1000	-3.98	3.65	0.33	0.15
chr14	71685318	71686318	ENST00000602396.1_1	0	+	1000	1000	-4.16	2.18	0.02	0.24
chr1	7836156	7837156	ENST00000602406.1_1	0	+	1000	1000	-3.73	2.57	-0.05	-0.05
chr3	9976127	9977127	ENST00000602411.1_1	0	+	1000	1000	-3.41	9.32	0.73	0.19
chr1	121132582	121133582	ENST00000602412.1	0	+	1000	989	-3.72	2.33	0.02	0.07
chr6	71994123	71995123	ENST00000602418.5_1	0	-	1000	1000	-4.28	3.35	0.10	0.08
chr14	104162164	104163164	ENST00000602422.1_1	0	+	1000	1000	-5.35	1.89	-0.44	-0.25
chr16	86255803	86256803	ENST00000602425.1_1	0	-	1000	1000	-4.30	5.33	-0.03	-0.06
chr6	106546885	106547885	ENST00000602426.1_1	0	+	1000	1000	-3.56	9.87	1.84	0.76
chr11	318132	319132	ENST00000602429.1_1	0	+	1000	1000	-7.84	2.24	-0.56	-0.36
chr12	6851652	6852652	ENST00000602431.1_1	0	+	1000	1000	-3.46	2.64	0.08	0.23
chr1	47003826	47004826	ENST00000602433.1_1	0	+	1000	1000	-3.57	3.31	0.04	0.05
chr10	35498912	35499912	ENST00000602435.1_1	0	+	1000	1000	-4.81	3.55	0.23	0.15
chr3	9999987	10000987	ENST00000602436.1_1	0	+	1000	1000	-3.63	1.31	0.09	0.31
chr8	11059975	11060975	ENST00000602443.1_1	0	+	1000	1000	-3.96	4.35	0.44	0.25
chr2	20878192	20879192	ENST00000602445.1_1	0	-	1000	1000	-4.97	7.23	0.56	0.18
chr15	30650476	30651476	ENST00000602453.1	0	-	1000	1000	-3.42	3.12	0.23	0.13
chrX	49129013	49130013	ENST00000602455.1_1	0	+	1000	1000	-4.83	4.34	0.84	0.51
chr2	10075980	10076980	ENST00000602458.1_1	0	+	1000	1000	-4.39	1.54	0.03	0.22
chrX	101853954	101854954	ENST00000602463.5_1	0	+	1000	1000	-4.98	3.35	0.06	0.06
chr12	124447066	124448066	ENST00000602474.1_1	0	-	1000	1000	-7.00	2.63	-0.32	-0.19
chr16	67517646	67518646	ENST00000602476.1_1	0	+	1000	1000	-3.32	4.90	0.39	0.20
chr1	93738640	93739640	ENST00000602488.5_1	0	-	1000	1000	-2.71	1.67	0.14	0.12
chr6	30293663	30294663	ENST00000602498.1_1	0	-	1000	1000	-6.34	4.16	-0.03	-0.04
chr5	134734477	134735477	ENST00000602502.1_1	0	+	1000	1000	-5.22	3.88	0.36	0.19
chrX	71996486	71997486	ENST00000602508.1_1	0	+	1000	1000	-3.25	1.92	0.22	0.18
chr6	30274328	30275328	ENST00000602516.1_1	0	-	1000	1000	-3.64	0.94	0.17	0.04
chr1	228463229	228464229	ENST00000602529.1_1	0	-	1000	1000	-8.77	9.69	0.63	-0.00
chr17	19800285	19801285	ENST00000602532.1_1	0	-	1000	1000	-3.82	3.27	-0.08	-0.03
chrX	139846262	139847262	ENST00000602535.1_1	0	+	1000	1000	-4.55	3.04	-0.27	-0.16
chr17	13972296	13973296	ENST00000602539.1_1	0	-	1000	1000	-8.56	4.49	-0.04	-0.09
chr4	3546116	3547116	ENST00000602543.1_1	0	+	1000	1000	-4.61	1.88	-0.12	-0.07
chrX	73163677	73164677	ENST00000602546.5_1	0	+	1000	1000	-3.58	2.36	0.17	0.11
chr6	30293663	30294663	ENST00000602550.5_1	0	-	1000	1000	-6.34	4.16	-0.03	-0.04
chr19	49843086	49844086	ENST00000602554.1_1	0	-	1000	1000	-7.84	4.55	0.46	0.30
chr12	124456764	124457764	ENST00000602558.1_1	0	-	1000	1000	-4.12	3.53	0.25	0.20
chr21	38471950	38472950	ENST00000602568.1_1	0	+	1000	1000	-3.09	3.28	0.51	0.33
chr8	10963859	10964859	ENST00000602575.1_1	0	-	1000	1000	-5.66	2.70	-0.09	-0.01
chrX	73511918	73512918	ENST00000602576.5_1	0	-	1000	1000	-4.16	3.18	0.08	0.04
chr9	89656541	89657541	ENST00000602579.1_1	0	-	1000	1000	-4.10	0.79	-0.00	0.08
chr15	101089858	101090858	ENST00000602585.2_1	0	-	1000	1000	-5.65	1.67	0.10	0.10
chr6	30256720	30257720	ENST00000602591.1_1	0	-	1000	1000	-5.29	2.46	0.10	0.05
chr16	67514807	67515807	ENST00000602592.1_1	0	+	1000	1000	-4.94	9.71	0.87	0.29
chr15	30908662	30909662	ENST00000602594.1_1	0	+	1000	874	-3.78	1.34	-0.03	0.12
chr15	30899896	30900896	ENST00000602595.1_1	0	-	1000	1000	-3.02	2.92	0.25	0.17
chr16	67514807	67515807	ENST00000602596.1_1	0	+	1000	1000	-4.94	9.71	0.87	0.29
chr17	8180582	8181582	ENST00000602597.1_1	0	+	1000	1000	-4.75	2.95	0.06	0.16
chr12	124452680	124453680	ENST00000602601.1_1	0	-	1000	1000	-3.63	3.16	-0.06	-0.03
chr9	96966322	96967322	ENST00000602602.1_1	0	-	1000	1000	-2.96	0.25	-0.01	0.22
chr1	71471542	71472542	ENST00000602605.1_1	0	-	1000	1000	-4.72	4.09	0.10	0.08
chr1	28099230	28100230	ENST00000602607.1_1	0	+	1000	1000	-3.95	4.51	0.65	0.42
chr7	141363538	141364538	ENST00000602609.1_1	0	-	1000	1000	-4.93	9.06	0.02	-0.11
chr7	27197450	27198450	ENST00000602610.1_1	0	+	1000	1000	-4.64	5.72	0.89	0.44
chr14	51190520	51191520	ENST00000602615.1_1	0	-	1000	1000	-2.96	4.81	0.12	0.08
chr16	85825522	85826522	ENST00000602617.1_1	0	+	1000	1000	-4.73	2.82	-0.16	-0.08
chr1	33726710	33727710	ENST00000602618.1_1	0	+	1000	1000	-5.15	3.35	-0.14	-0.07
chr8	11410000	11411000	ENST00000602626.1_1	0	-	1000	1000	-5.72	2.49	-0.12	-0.07
chr4	3545783	3546783	ENST00000602641.5_1	0	+	1000	1000	-6.99	1.88	-0.21	-0.12
chr9	96938214	96939214	ENST00000602652.1_1	0	+	1000	1000	-2.90	9.23	1.29	0.26
chr8	12219392	12220392	ENST00000602658.1_1	0	+	1000	1000	-5.50	2.61	-0.24	-0.02
chr15	30779997	30780997	ENST00000602663.1_1	0	+	1000	1000	-4.83	2.61	-0.13	0.02
