#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr2	27559979	27560179	ENST00000590383.3_1	0	+	200	200	0.00	1.00	0.35	0.01
chr19	11485497	11485697	ENST00000590399.1_1	0	-	200	200	0.00	1.00	0.40	0.11
chr9	86473794	86473994	ENST00000590417.5_1	0	+	200	200	0.00	1.00	0.18	0.00
chr17	59476882	59477082	ENST00000590421.1_1	0	-	200	200	0.00	1.00	0.80	1.00
chr17	74553777	74553977	ENST00000590435.5_1	0	+	200	200	0.00	1.00	0.14	0.00
chr19	5899822	5900022	ENST00000590441.1_1	0	+	200	200	0.00	0.02	0.00	0.00
chr17	33569844	33570044	ENST00000590478.1_1	0	-	200	200	0.00	0.02	0.00	0.00
chr12	112279634	112279834	ENST00000590479.5_1	0	-	200	200	0.00	1.00	0.17	0.00
chr19	2611209	2611409	ENST00000590491.1_1	0	-	200	200	0.00	1.00	0.39	0.10
chr19	33708630	33708830	ENST00000590492.1_1	0	+	200	200	0.00	1.00	0.51	0.46
chr17	40706651	40706851	ENST00000590513.2_1	0	-	200	200	0.00	1.00	0.37	0.01
chr17	43297752	43297952	ENST00000590522.1_1	0	-	200	200	0.00	0.24	0.01	0.00
chr19	28284701	28284901	ENST00000590523.1_1	0	-	200	200	0.01	0.31	0.13	0.10
chr19	20261257	20261457	ENST00000590606.5_1	0	-	200	0	NA	NA	NA	NA
chr19	57049941	57050141	ENST00000590613.1_1	0	-	200	200	0.00	1.00	0.11	0.00
chr19	28284272	28284472	ENST00000590628.1_1	0	+	200	200	0.31	0.45	0.42	0.44
chr1	87597551	87597751	ENST00000590653.5_1	0	+	200	200	0.00	1.00	0.15	0.00
chr19	28284186	28284386	ENST00000590677.5_1	0	-	200	200	0.01	0.44	0.32	0.40
chr19	19901509	19901709	ENST00000590697.1_1	0	-	200	200	0.00	0.46	0.19	0.16
chr19	14229701	14229901	ENST00000590715.1_1	0	+	200	200	0.00	0.65	0.02	0.00
chr19	36036302	36036502	ENST00000590717.1_1	0	-	200	200	0.00	1.00	0.08	0.00
chr13	31505465	31505665	ENST00000590721.5_1	0	-	200	200	0.00	0.19	0.00	0.00
chr17	41322244	41322444	ENST00000590740.2_1	0	-	200	200	0.00	1.00	0.35	0.04
chr17	58212157	58212357	ENST00000590744.1_1	0	-	200	200	0.00	1.00	0.11	0.00
chr19	37263955	37264155	ENST00000590750.1_1	0	+	200	200	0.00	0.14	0.01	0.00
chr9	71014087	71014287	ENST00000590767.5_1	0	-	200	200	0.00	0.02	0.00	0.00
chr19	45221822	45222022	ENST00000590796.1_1	0	-	200	200	0.00	0.83	0.05	0.00
chr2	179393171	179393371	ENST00000590807.5_1	0	+	200	200	0.00	1.00	0.61	0.99
chr19	1822041	1822241	ENST00000590823.2_1	0	+	200	200	0.00	1.00	0.16	0.00
chr1	110951493	110951693	ENST00000590826.3_1	0	+	200	200	0.00	0.17	0.04	0.02
chr21	47649045	47649245	ENST00000590829.5_1	0	+	200	200	0.00	0.10	0.00	0.00
chr19	38042179	38042379	ENST00000590838.5_1	0	+	200	200	0.00	0.15	0.02	0.01
chr1	719651	719851	ENST00000590848.5_1	0	+	200	200	0.06	0.40	0.24	0.24
chr17	57861955	57862155	ENST00000590850.1_1	0	+	200	200	0.00	1.00	0.12	0.00
chr17	34554150	34554350	ENST00000590860.1	0	-	200	200	0.00	0.43	0.16	0.17
chr19	2339785	2339985	ENST00000590902.1	0	+	200	200	0.00	1.00	0.67	1.00
chr7	20135658	20135858	ENST00000590912.1_1	0	+	200	200	0.00	0.49	0.11	0.04
chr2	179406485	179406685	ENST00000590932.5_1	0	+	200	200	0.00	0.42	0.03	0.00
chr12	23012305	23012505	ENST00000590955.5_1	0	+	200	200	0.00	0.65	0.01	0.00
chr19	35323670	35323870	ENST00000590963.1_1	0	-	200	200	0.00	0.01	0.00	0.00
chr17	68165443	68165643	ENST00000590966.1_1	0	-	200	200	0.00	1.00	0.27	0.02
chr18	59415912	59416112	ENST00000590968.1_1	0	-	200	200	0.00	0.10	0.01	0.00
chr19	2328583	2328783	ENST00000590982.1	0	+	200	200	0.00	1.00	0.26	0.01
chr18	33296235	33296435	ENST00000590983.1_1	0	+	200	200	0.00	0.99	0.08	0.00
chr19	4471530	4471730	ENST00000590989.1_1	0	-	200	200	0.00	0.46	0.02	0.00
chr19	4769045	4769245	ENST00000591008.1_1	0	+	200	200	0.00	1.00	0.27	0.01
chr18	59968131	59968331	ENST00000591014.1_1	0	-	200	200	0.00	0.87	0.05	0.00
chr19	56879322	56879522	ENST00000591036.1_1	0	-	200	200	0.00	0.17	0.01	0.00
chr19	9732093	9732293	ENST00000591056.1_1	0	+	200	200	0.00	0.02	0.00	0.00
chr19	46144804	46145004	ENST00000591087.1_1	0	+	200	200	0.00	1.00	0.53	0.78
chr19	36244055	36244255	ENST00000591091.1_1	0	-	200	200	0.00	1.00	0.44	0.03
chr18	47268333	47268533	ENST00000591105.1_1	0	-	200	200	0.00	0.23	0.03	0.01
chr17	76899249	76899449	ENST00000591108.1_1	0	+	200	200	0.00	1.00	0.28	0.00
chr19	5914539	5914739	ENST00000591109.1_1	0	-	200	200	0.00	1.00	0.54	0.90
chr17	75468668	75468868	ENST00000591110.1_1	0	-	200	200	0.00	0.99	0.05	0.00
chr19	31912804	31913004	ENST00000591132.1_1	0	+	200	200	0.00	1.00	0.41	0.18
chr17	42875022	42875222	ENST00000591137.1_1	0	-	200	200	0.00	1.00	0.09	0.00
chr18	33046945	33047145	ENST00000591141.1_1	0	-	200	200	0.00	0.65	0.01	0.00
chr17	42263971	42264171	ENST00000591166.1_1	0	-	200	200	0.00	1.00	0.08	0.00
chr19	9945589	9945789	ENST00000591174.1_1	0	-	200	200	0.00	1.00	0.12	0.00
chr19	38060734	38060934	ENST00000591177.1_1	0	+	200	200	0.00	0.92	0.17	0.04
chr18	14089841	14090041	ENST00000591211.1_1	0	+	200	200	0.00	0.71	0.21	0.16
chr17	66185926	66186126	ENST00000591222.1_1	0	+	200	200	0.03	0.57	0.36	0.42
chr21	47649045	47649245	ENST00000591223.5_1	0	+	200	200	0.00	0.10	0.00	0.00
chr17	40661546	40661746	ENST00000591237.1_1	0	+	200	200	0.00	1.00	0.06	0.00
chr19	13907588	13907788	ENST00000591242.1_1	0	-	200	200	0.00	1.00	0.25	0.00
chr19	1458375	1458575	ENST00000591252.2_1	0	-	200	200	0.00	0.17	0.02	0.01
chr17	43697612	43697812	ENST00000591271.5_1	0	+	200	200	0.00	1.00	0.76	1.00
chr22	17082656	17082856	ENST00000591299.1_2	0	+	200	200	0.00	1.00	0.42	0.02
chr19	45221822	45222022	ENST00000591312.1_1	0	-	200	200	0.00	0.83	0.05	0.00
chr17	59476882	59477082	ENST00000591313.5_1	0	-	200	200	0.00	1.00	0.80	1.00
chr18	57027833	57028033	ENST00000591331.1_1	0	+	200	200	0.00	0.11	0.01	0.00
chr2	179387840	179388040	ENST00000591332.5_1	0	+	200	200	0.00	0.03	0.00	0.00
chr19	28284068	28284268	ENST00000591338.1_1	0	-	200	200	0.00	0.36	0.11	0.08
chr17	40647562	40647762	ENST00000591343.1_1	0	+	200	200	0.00	1.00	0.38	0.00
chr18	56202676	56202876	ENST00000591360.1_1	0	+	200	200	0.00	0.89	0.04	0.00
chr17	43326103	43326303	ENST00000591361.1_1	0	-	200	200	0.00	1.00	0.27	0.00
chr17	43299526	43299726	ENST00000591365.1_1	0	-	200	200	0.00	1.00	0.43	0.13
chr9	72790679	72790879	ENST00000591368.5_1	0	-	200	200	0.00	0.71	0.04	0.00
chr17	41994704	41994904	ENST00000591374.5_1	0	-	200	200	0.00	0.15	0.03	0.01
chr17	66793863	66794063	ENST00000591379.1_1	0	-	200	13	0.01	0.13	0.08	0.08
chr18	39766533	39766733	ENST00000591381.5_1	0	+	200	200	0.00	0.49	0.09	0.03
chr19	4458656	4458856	ENST00000591414.5_1	0	-	200	200	0.00	0.20	0.09	0.06
chr17	74954249	74954449	ENST00000591422.1_1	0	-	200	200	0.00	1.00	0.12	0.00
chr19	45640135	45640335	ENST00000591432.1_1	0	-	200	200	0.00	0.35	0.01	0.00
chr2	179393171	179393371	ENST00000591466.5_1	0	+	200	200	0.00	1.00	0.61	0.99
chr18	36920502	36920702	ENST00000591469.1_1	0	-	200	200	0.00	1.00	0.11	0.00
chr17	75524832	75525032	ENST00000591481.1_1	0	+	200	200	0.00	0.20	0.01	0.00
chr6	146136335	146136535	ENST00000591489.5_1	0	+	200	200	0.00	0.22	0.00	0.00
chr19	10764417	10764617	ENST00000591501.1_1	0	-	200	200	0.00	1.00	0.15	0.00
chr19	46274111	46274311	ENST00000591530.5_1	0	+	200	200	0.00	1.00	0.52	0.80
chr19	37263955	37264155	ENST00000591531.1_1	0	+	200	200	0.00	0.14	0.01	0.00
chr6	57035747	57035947	ENST00000591553.5_1	0	-	200	200	0.00	0.53	0.02	0.00
chr17	66409709	66409909	ENST00000591567.1_1	0	+	200	200	0.05	0.29	0.17	0.16
chr9	45486957	45487157	ENST00000591621.1	0	+	200	200	0.00	0.86	0.07	0.00
chr18	37380166	37380366	ENST00000591629.1_1	0	-	200	200	0.00	0.04	0.01	0.00
chr19	56877218	56877418	ENST00000591630.1_1	0	-	200	200	0.00	0.90	0.32	0.17
chr17	33889878	33890078	ENST00000591634.1_1	0	-	200	200	0.00	0.67	0.28	0.25
chr19	45458083	45458283	ENST00000591646.1_1	0	-	200	200	0.00	1.00	0.09	0.00
chr19	4838255	4838455	ENST00000591657.1_1	0	+	200	200	0.00	1.00	0.06	0.00
chr19	44978830	44979030	ENST00000591684.1	0	-	200	200	0.00	1.00	0.14	0.02
chr1	721081	721281	ENST00000591702.1_1	0	+	200	178	0.00	0.15	0.03	0.02
chr17	20448585	20448785	ENST00000591705.1_1	0	+	200	200	0.00	0.95	0.26	0.09
chr19	397441	397641	ENST00000591757.2_1	0	+	200	200	0.00	0.71	0.03	0.00
chr19	55462903	55463103	ENST00000591771.1	0	+	200	200	0.04	0.30	0.18	0.19
chr19	44405857	44406057	ENST00000591815.1_1	0	-	200	200	0.00	1.00	0.11	0.00
chr19	13251854	13252054	ENST00000591825.1_1	0	-	200	200	0.00	1.00	0.53	0.86
chr19	13885425	13885625	ENST00000591826.1_1	0	-	200	200	0.00	1.00	0.28	0.00
chr19	56888553	56888753	ENST00000591836.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr19	13242396	13242596	ENST00000591837.1_1	0	+	200	200	0.00	0.79	0.04	0.00
chr19	12145158	12145358	ENST00000591838.5_1	0	+	200	200	0.00	0.58	0.04	0.01
chr18	55297463	55297663	ENST00000591854.5_1	0	+	200	200	0.00	1.00	0.05	0.00
chr18	58569933	58570133	ENST00000591869.1_1	0	-	200	200	0.00	0.33	0.03	0.00
chr17	33640430	33640630	ENST00000591886.1_1	0	+	200	200	0.00	0.28	0.05	0.02
chr19	12146524	12146724	ENST00000591898.1_1	0	+	200	200	0.00	1.00	0.15	0.01
chr19	9731831	9732031	ENST00000591932.5_1	0	+	200	200	0.00	0.22	0.02	0.00
chr17	43623144	43623344	ENST00000591950.1_1	0	+	200	200	0.00	0.13	0.00	0.00
chr17	74553751	74553951	ENST00000591956.1_1	0	+	200	200	0.00	1.00	0.21	0.00
chr19	2338663	2338863	ENST00000591959.2	0	+	200	200	0.00	1.00	0.43	0.01
chr19	3756557	3756757	ENST00000591962.1_1	0	-	200	200	0.00	0.04	0.00	0.00
chr17	74553632	74553832	ENST00000591967.1_1	0	-	200	200	0.00	1.00	0.18	0.00
chr17	59488878	59489078	ENST00000592009.1_1	0	-	200	200	0.00	0.58	0.02	0.00
chr17	26562207	26562407	ENST00000592016.1_1	0	-	200	200	0.00	0.14	0.05	0.02
chr19	20331132	20331332	ENST00000592022.1_1	0	-	200	200	0.00	0.29	0.10	0.08
chr17	66409709	66409909	ENST00000592030.1_1	0	+	200	200	0.05	0.29	0.17	0.16
chr19	4453911	4454111	ENST00000592034.1_1	0	+	200	200	0.00	1.00	0.63	1.00
chr6	57035747	57035947	ENST00000592038.5_1	0	-	200	200	0.00	0.53	0.02	0.00
chr18	53709385	53709585	ENST00000592045.5_1	0	+	200	200	0.00	0.05	0.01	0.00
chrX	133683950	133684150	ENST00000592070.1_1	0	+	200	200	0.00	0.53	0.02	0.00
chr17	49512691	49512891	ENST00000592081.1_1	0	+	200	200	0.00	0.56	0.12	0.04
chr19	36980429	36980629	ENST00000592087.1_1	0	+	200	200	0.00	1.00	0.20	0.00
chr17	33731715	33731915	ENST00000592117.1_1	0	-	200	200	0.00	0.83	0.24	0.09
chr18	57961280	57961480	ENST00000592121.1_1	0	+	200	200	0.00	0.15	0.03	0.01
chr17	41465593	41465793	ENST00000592135.5_1	0	-	200	200	0.00	0.43	0.04	0.00
chr19	56989426	56989626	ENST00000592146.2_1	0	+	200	200	0.00	0.03	0.00	0.00
chr2	179387840	179388040	ENST00000592161.1_1	0	+	200	200	0.00	0.03	0.00	0.00
chr2	179392953	179393153	ENST00000592182.5_1	0	+	200	200	0.00	1.00	0.78	1.00
chr7	136866754	136866954	ENST00000592183.5_1	0	-	200	200	0.04	0.29	0.14	0.14
chr19	12133911	12134111	ENST00000592187.1_1	0	+	200	200	0.00	0.27	0.08	0.06
chr17	40912947	40913147	ENST00000592195.1_1	0	-	200	200	0.00	1.00	0.33	0.02
chr18	55297463	55297663	ENST00000592201.1_1	0	+	200	200	0.00	1.00	0.05	0.00
chr19	46271573	46271773	ENST00000592217.2_1	0	+	200	200	0.00	1.00	0.91	1.00
chr19	34919123	34919323	ENST00000592220.1_1	0	-	200	200	0.00	1.00	0.32	0.00
chr19	20011655	20011855	ENST00000592245.1_1	0	+	200	200	0.00	0.14	0.01	0.00
chr19	14404320	14404520	ENST00000592263.1_1	0	-	200	200	0.00	0.28	0.01	0.00
chr9	86472782	86472982	ENST00000592283.1_1	0	+	200	200	0.00	0.99	0.12	0.00
chr18	39100417	39100617	ENST00000592302.5_1	0	-	200	200	0.00	1.00	0.80	1.00
chr19	28877005	28877205	ENST00000592311.5_1	0	-	200	200	0.00	0.05	0.00	0.00
chr17	58217342	58217542	ENST00000592317.1_1	0	-	200	200	0.00	0.08	0.00	0.00
chr19	37828105	37828305	ENST00000592319.1_1	0	+	200	200	0.00	0.77	0.11	0.00
chr17	43474001	43474201	ENST00000592389.1_1	0	+	200	200	0.00	1.00	0.36	0.01
chr19	12991585	12991785	ENST00000592400.1_1	0	+	200	200	0.00	1.00	0.27	0.00
chr19	28284272	28284472	ENST00000592404.5_1	0	+	200	200	0.31	0.45	0.42	0.44
chr19	507753	507953	ENST00000592413.2_1	0	-	200	200	0.00	1.00	0.46	0.19
chr17	43716713	43716913	ENST00000592428.1_1	0	+	200	200	0.00	0.04	0.00	0.00
chr19	5177657	5177857	ENST00000592429.1_1	0	+	200	200	0.00	1.00	0.21	0.00
chr17	40851555	40851755	ENST00000592440.1_1	0	-	200	200	0.00	1.00	0.63	0.97
chr7	106410599	106410799	ENST00000592441.1_1	0	-	200	200	0.00	0.93	0.12	0.00
chr16	4846904	4847104	ENST00000592465.1_1	0	-	200	200	0.00	1.00	0.07	0.00
chr9	134042752	134042952	ENST00000592466.5_2	0	-	200	200	0.00	0.14	0.01	0.00
chr6	57035747	57035947	ENST00000592500.5_1	0	-	200	200	0.00	0.53	0.02	0.00
chr19	36437922	36438122	ENST00000592518.1_1	0	+	200	200	0.00	0.48	0.02	0.00
chr17	40420506	40420706	ENST00000592536.1_1	0	+	200	200	0.00	0.68	0.04	0.00
chr1	719651	719851	ENST00000592547.1_1	0	+	200	200	0.06	0.40	0.24	0.24
chr17	58165576	58165776	ENST00000592556.5_1	0	-	200	200	0.00	1.00	0.26	0.01
chr17	76356422	76356622	ENST00000592569.1_1	0	+	200	200	0.00	1.00	0.57	0.95
chr19	38039758	38039958	ENST00000592575.1_1	0	+	200	200	0.00	0.24	0.07	0.03
chr19	44529334	44529534	ENST00000592583.1_1	0	-	200	200	0.00	1.00	0.09	0.00
chr17	74553665	74553865	ENST00000592622.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr19	13040945	13041145	ENST00000592636.1_1	0	+	200	200	0.00	1.00	0.47	0.04
chr18	42259737	42259937	ENST00000592638.1_1	0	-	200	200	0.00	1.00	0.65	0.88
chr18	13236369	13236569	ENST00000592655.1_1	0	-	200	200	0.00	0.04	0.01	0.00
chr17	40913007	40913207	ENST00000592670.5_1	0	-	200	200	0.00	1.00	0.58	0.81
chr19	10602359	10602559	ENST00000592671.1_1	0	-	200	200	0.00	1.00	0.82	1.00
chr2	179393171	179393371	ENST00000592689.5_1	0	+	200	200	0.00	1.00	0.61	0.99
chr19	2328583	2328783	ENST00000592738.2	0	+	200	200	0.00	1.00	0.26	0.01
chr18	44617551	44617751	ENST00000592747.1_1	0	-	200	200	0.00	0.62	0.03	0.00
chr17	74149607	74149807	ENST00000592748.1_1	0	+	200	200	0.00	0.97	0.02	0.00
chr2	179387840	179388040	ENST00000592750.5_1	0	+	200	200	0.00	0.03	0.00	0.00
chr19	3052809	3053009	ENST00000592758.1_1	0	+	200	200	0.00	1.00	0.34	0.01
chr17	59540645	59540845	ENST00000592766.1_1	0	-	200	200	0.00	0.13	0.00	0.00
chr6	146136335	146136535	ENST00000592775.5_1	0	+	200	200	0.00	0.22	0.00	0.00
chr9	71021233	71021433	ENST00000592778.1_1	0	-	200	200	0.00	0.62	0.04	0.02
chr18	11994839	11995039	ENST00000592820.1_1	0	-	200	200	0.00	0.05	0.00	0.00
chr2	179393171	179393371	ENST00000592836.5_1	0	+	200	200	0.00	1.00	0.61	0.99
chr19	1238042	1238242	ENST00000592843.1_1	0	+	200	200	0.00	1.00	0.12	0.00
chr19	2328583	2328783	ENST00000592845.2	0	+	200	200	0.00	1.00	0.26	0.01
chr19	9732093	9732293	ENST00000592851.5_1	0	+	200	200	0.00	0.02	0.00	0.00
chr9	42469449	42469649	ENST00000592873.1_1	0	+	200	200	0.00	0.99	0.29	0.14
chr19	37064249	37064449	ENST00000592880.6_1	0	+	200	200	0.00	1.00	0.05	0.00
chr19	1852046	1852246	ENST00000592884.2_1	0	+	200	200	0.00	0.99	0.12	0.00
chr17	27254669	27254869	ENST00000592890.1_1	0	+	200	200	0.00	0.89	0.09	0.01
chr17	42263971	42264171	ENST00000592897.1_1	0	-	200	200	0.00	1.00	0.08	0.00
chr17	33837822	33838022	ENST00000592908.1_1	0	-	200	200	0.00	0.96	0.19	0.07
chr22	17082656	17082856	ENST00000592918.5_2	0	+	200	200	0.00	1.00	0.42	0.02
chr17	74846133	74846333	ENST00000592919.1_1	0	+	200	200	0.00	0.09	0.02	0.01
chr19	29000037	29000237	ENST00000592931.1_1	0	+	200	200	0.00	0.65	0.03	0.00
chr18	53388272	53388472	ENST00000592936.1_1	0	+	200	200	0.00	0.30	0.11	0.05
chr19	44617201	44617401	ENST00000592946.1_1	0	-	200	200	0.00	0.91	0.02	0.00
chr13	31505320	31505520	ENST00000592950.5_1	0	-	200	200	0.00	0.22	0.01	0.00
chr17	58042094	58042294	ENST00000593015.5_1	0	+	200	200	0.00	1.00	0.13	0.00
chr19	33795843	33796043	ENST00000593041.1_1	0	+	200	200	0.00	0.43	0.01	0.00
chr18	39766533	39766733	ENST00000593051.5_1	0	+	200	200	0.00	0.49	0.09	0.03
chr19	55517466	55517666	ENST00000593060.5_1	0	+	200	200	0.00	1.00	0.39	0.19
chr19	29026063	29026263	ENST00000593065.5_2	0	-	200	200	0.03	0.54	0.18	0.11
chr12	23012305	23012505	ENST00000593117.3_1	0	+	200	200	0.00	0.65	0.01	0.00
chr18	33046945	33047145	ENST00000593122.5_1	0	-	200	200	0.00	0.65	0.01	0.00
chr19	31159465	31159665	ENST00000593140.1_1	0	-	200	200	0.00	0.14	0.00	0.00
chr17	41757542	41757742	ENST00000593169.1_1	0	+	200	200	0.00	0.05	0.00	0.00
chr19	1822041	1822241	ENST00000593201.5_1	0	+	200	200	0.00	1.00	0.16	0.00
chr18	39766533	39766733	ENST00000593234.5_1	0	+	200	200	0.00	0.49	0.09	0.03
chr19	2337000	2337200	ENST00000593243.1	0	+	200	200	0.00	0.18	0.01	0.00
chr19	56859452	56859652	ENST00000593258.1_1	0	-	200	200	0.01	0.43	0.20	0.19
chr20	21086899	21087099	ENST00000593272.1_1	0	-	200	200	0.00	1.00	0.38	0.01
chr19	47987455	47987655	ENST00000593284.5_1	0	+	200	200	0.00	1.00	0.16	0.00
chr7	27139331	27139531	ENST00000593300.1_1	0	+	200	200	0.00	1.00	0.71	1.00
chr3	142682919	142683119	ENST00000593321.5_1	0	+	200	200	0.00	0.99	0.10	0.00
chr10	13690085	13690285	ENST00000593351.2_1	0	+	200	200	0.00	1.00	0.14	0.00
chr19	58918373	58918573	ENST00000593393.1_1	0	-	200	200	0.00	0.21	0.01	0.00
chr19	57815571	57815771	ENST00000593427.1_1	0	+	200	200	0.00	0.33	0.09	0.05
chr7	27155050	27155250	ENST00000593438.1_1	0	+	200	200	0.00	1.00	0.60	0.88
chr3	18507385	18507585	ENST00000593444.5_1	0	+	200	200	0.00	0.77	0.06	0.00
chr2	108443192	108443392	ENST00000593452.1_1	0	-	200	200	0.00	1.00	0.20	0.00
chr19	42901211	42901411	ENST00000593491.2_1	0	+	200	200	0.00	1.00	0.12	0.00
chr19	12797971	12798171	ENST00000593554.1_1	0	-	200	200	0.00	0.25	0.03	0.01
chr10	67330194	67330394	ENST00000593568.1_2	0	+	200	200	0.00	0.22	0.04	0.01
chr19	23598749	23598949	ENST00000593573.5_1	0	-	200	200	0.00	0.12	0.02	0.01
chr18	39211989	39212189	ENST00000593577.2_1	0	-	200	200	0.02	0.27	0.16	0.17
chr19	8455447	8455647	ENST00000593581.5_1	0	-	200	200	0.00	1.00	0.13	0.00
chr19	15333587	15333787	ENST00000593588.1_1	0	-	200	200	0.00	0.02	0.00	0.00
chr16	86542392	86542592	ENST00000593604.1_1	0	-	200	200	0.00	1.00	0.51	0.63
chr1	214128482	214128682	ENST00000593620.5_1	0	-	200	200	0.00	0.06	0.01	0.00
chr19	59070394	59070594	ENST00000593642.5_1	0	+	200	200	0.00	1.00	0.11	0.00
chr19	50362482	50362682	ENST00000593654.1_1	0	-	200	200	0.00	0.02	0.00	0.00
chr19	20432015	20432215	ENST00000593655.5_1	0	-	200	200	0.02	0.18	0.09	0.09
chr19	40526193	40526393	ENST00000593658.1	0	+	200	200	0.00	1.00	0.32	0.13
chr13	51484657	51484857	ENST00000593750.5_1	0	-	200	200	0.00	0.37	0.01	0.00
chr7	136848966	136849166	ENST00000593789.5_1	0	-	200	200	0.07	1.00	0.89	1.00
chr19	18680083	18680283	ENST00000593791.1_1	0	-	200	200	0.00	1.00	0.37	0.04
chr10	127440537	127440737	ENST00000593871.5_1	0	-	200	200	0.00	0.32	0.01	0.00
chr2	202015870	202016070	ENST00000593896.1_1	0	-	200	200	0.00	0.79	0.03	0.00
chr19	20937956	20938156	ENST00000593903.1_1	0	-	200	200	0.05	0.23	0.14	0.13
chr19	17533173	17533373	ENST00000593957.1_1	0	-	200	200	0.00	1.00	0.41	0.00
chr19	58859021	58859221	ENST00000593960.5_1	0	+	200	200	0.00	0.46	0.01	0.00
chr21	35320809	35321009	ENST00000593977.1_1	0	+	200	200	0.00	1.00	0.16	0.00
chr19	46706584	46706784	ENST00000593980.1_1	0	+	200	200	0.00	0.08	0.01	0.00
chr19	23244454	23244654	ENST00000593985.5_1	0	-	200	200	0.01	0.29	0.08	0.05
chr19	8932078	8932278	ENST00000594006.1_1	0	+	200	200	0.00	0.58	0.02	0.00
chr10	127440558	127440758	ENST00000594025.5_1	0	-	200	200	0.00	0.04	0.00	0.00
chr10	46947608	46947808	ENST00000594037.5_2	0	-	200	200	0.00	0.42	0.11	0.04
chr10	67375365	67375565	ENST00000594054.5_1	0	+	200	200	0.00	0.16	0.01	0.00
chr19	6751394	6751594	ENST00000594056.1_1	0	-	200	200	0.00	1.00	0.27	0.01
chr2	200774511	200774711	ENST00000594069.3_1	0	-	200	200	0.00	0.98	0.08	0.00
chr19	17407404	17407604	ENST00000594077.1_1	0	-	200	200	0.00	0.79	0.05	0.00
chr7	156902698	156902898	ENST00000594086.2_1	0	+	200	200	0.00	0.12	0.02	0.01
chr11	64546324	64546524	ENST00000594089.1_1	0	+	200	200	0.00	1.00	0.13	0.00
chr3	142681670	142681870	ENST00000594095.1_1	0	+	200	200	0.00	1.00	0.93	1.00
chr19	51296741	51296941	ENST00000594114.1_1	0	-	200	200	0.00	1.00	0.02	0.00
chr19	52894717	52894917	ENST00000594119.1_1	0	-	200	200	0.00	0.25	0.01	0.00
chr20	26189726	26189926	ENST00000594150.5_1	0	-	200	200	0.00	0.14	0.02	0.01
chr3	24540017	24540217	ENST00000594183.1_2	0	+	200	200	0.00	0.27	0.01	0.00
chr1	147634540	147634740	ENST00000594189.2_1	0	+	200	200	0.00	0.65	0.05	0.00
chr8	8046617	8046817	ENST00000594215.2_1	0	-	200	200	0.00	0.10	0.02	0.01
chr19	24110712	24110912	ENST00000594230.1_1	0	+	200	200	0.02	0.83	0.44	0.49
chr19	1440299	1440499	ENST00000594262.1_1	0	+	200	200	0.00	1.00	0.56	1.00
chr19	49467153	49467353	ENST00000594305.1_1	0	+	200	200	0.00	1.00	0.12	0.00
chr19	7990190	7990390	ENST00000594308.1_1	0	+	200	200	0.00	1.00	0.91	1.00
chr19	51843174	51843374	ENST00000594311.1_1	0	+	200	200	0.00	1.00	0.41	0.04
chr19	23257919	23258119	ENST00000594318.1_1	0	+	200	200	0.00	0.38	0.08	0.01
chr2	67314046	67314246	ENST00000594329.5_1	0	+	200	200	0.00	0.13	0.03	0.02
chr19	47987455	47987655	ENST00000594367.1_1	0	+	200	200	0.00	1.00	0.16	0.00
chr2	70280794	70280994	ENST00000594376.2	0	-	200	200	0.00	1.00	0.18	0.00
chr19	52848382	52848582	ENST00000594379.1_1	0	-	200	200	0.00	0.12	0.05	0.04
chr16	86532058	86532258	ENST00000594398.1_1	0	-	200	200	0.00	0.94	0.02	0.00
chr9	131767555	131767755	ENST00000594418.1_1	0	-	200	200	0.00	1.00	0.58	0.96
chr13	47040041	47040241	ENST00000594428.5_1	0	-	200	200	0.00	0.99	0.25	0.10
chr3	195434887	195435087	ENST00000594446.5_1	0	+	200	200	0.00	1.00	0.27	0.00
chr2	39221078	39221278	ENST00000594472.1_1	0	-	200	200	0.00	0.90	0.07	0.00
chr13	52028201	52028401	ENST00000594488.5_1	0	+	200	200	0.00	0.05	0.00	0.00
chr19	42583905	42584105	ENST00000594531.1	0	-	200	200	0.00	1.00	0.38	0.03
chr19	53426299	53426499	ENST00000594546.1_1	0	+	200	200	0.00	0.07	0.00	0.00
chr2	70314407	70314607	ENST00000594548.1	0	-	200	200	0.00	1.00	0.59	1.00
chr19	39310632	39310832	ENST00000594558.1_1	0	+	200	200	0.06	0.78	0.21	0.13
chr19	21751946	21752146	ENST00000594564.1_1	0	-	200	200	0.00	0.07	0.02	0.02
chr10	13688732	13688932	ENST00000594575.5_1	0	+	200	200	0.00	1.00	0.88	1.00
chr19	23598749	23598949	ENST00000594576.5_1	0	-	200	200	0.00	0.12	0.02	0.01
chr3	37876135	37876335	ENST00000594579.1_1	0	-	200	200	0.00	1.00	0.16	0.05
chr19	48649016	48649216	ENST00000594589.1_1	0	+	200	200	0.00	0.19	0.02	0.00
chr19	18552130	18552330	ENST00000594590.2_1	0	+	200	200	0.00	0.29	0.01	0.00
chr13	52028201	52028401	ENST00000594604.5_1	0	+	200	200	0.00	0.05	0.00	0.00
chr19	42901211	42901411	ENST00000594624.6_1	0	+	200	200	0.00	1.00	0.12	0.00
